158532|203251
158584|396198
158587|24883
156677|220690
156726|591294
156883|198982
156901|14780
156987|369252
157016|495851
157093|143182
157093|343465
165635|279898
165640|563063
165649|1391905
165651|131592
165695|498631
159710|173292
159808|38393
160073|97801
160118|45694
160159|764484
160175|279625
160182|451609
160182|531165
160201|677813
160401|263608
160448|246259
160449|110767
160476|461646
160484|619545
160495|648029
160549|114100
160663|155685
160746|33610
160779|1263072
160818|82765
160837|426575
160961|75339
161093|330667
161270|58447
167026|492120
167128|246905
161414|233528
161476|355129
161496|86496
161496|432685
161528|293549
161549|93307
161679|522595
161686|454921
161709|386406
161731|63350
161731|161916
161820|265472
161996|684613
162137|402047
162180|338193
162213|464218
162237|1476812
162238|388961
162315|608402
162407|976878
162474|54583
162586|407437
162595|335247
162622|413341
165719|1509614
165731|336230
165806|840675
166046|907999
166164|458474
166222|119962
162823|65482
162872|91947
162872|384135
162949|465708
162983|164476
163241|538890
163242|205444
163288|645648
163363|959693
163416|1269012
163529|274348
163604|387138
163605|166088
163605|460297
163606|254392
163632|332677
163690|174006
163789|435539
163900|1148150
164119|499381
164176|339444
166356|1332270
166370|436767
166531|278004
166617|364276
166667|293138
166740|227028
166762|608254
166927|1165176
166968|973771
164303|51286
164322|591272
164332|503348
164555|831263
164625|682261
164654|497496
164730|482212
164800|206438
164904|388181
164904|427565
164904|479594
164904|480173
164964|331322
165019|532205
165034|425132
165044|1361059
165093|347260
165116|286223
165166|531146
165351|186916
165491|4405
165505|17434
174847|331441
174876|545878
175063|220113
175114|134747
175288|223131
175412|555574
167232|164192
167425|332598
167694|846665
167726|572203
167803|87481
168023|127723
168092|1335216
168148|90538
168254|172968
168256|96261
168400|1137478
168440|317972
168459|591034
168509|340664
168509|583500
173354|76736
173355|76736
173511|398005
173710|1130604
173724|57227
173908|460928
174047|597288
168618|561520
168623|388628
168880|265026
168880|786255
169268|729871
169441|528966
169509|474176
169649|31153
169950|284107
170009|429070
170029|330266
170056|220758
170081|619409
174224|125558
174242|297178
174385|543964
174404|363829
174465|518922
170184|339181
170207|532192
170328|24241
170510|922523
170561|109740
170702|225404
170716|1269456
170731|304898
170749|1154090
170841|468474
170871|481130
170871|498823
170873|550803
170890|431565
170922|188146
170998|445056
171042|1560267
171150|355129
171275|203005
171336|500354
171366|510207
171369|561447
171369|580237
171369|586782
171419|557541
174680|585091
174688|1309345
174698|437015
171605|445056
171608|497333
171723|161141
171810|660844
171845|344443
171898|554953
171971|71080
172011|1361059
172142|586324
172164|1111423
172207|580316
172245|349431
172267|524100
172291|131970
172422|520720
172485|275172
172499|214081
172502|7249
172502|247537
172517|21124
172525|691108
172551|1428188
172748|158105
172861|74774
172925|59986
172946|249545
172960|321097
172997|411945
173015|515425
173091|301962
173110|92405
173110|642571
173160|137042
173230|358103
175495|576337
175564|452407
175724|555950
175726|356110
175778|443184
175783|415310
175826|107505
175892|314775
175894|314775
175897|44705
175897|392459
175897|596627
176007|463120
176007|545976
176153|590348
176328|502481
176391|165901
176399|173375
182269|528862
182284|1234901
182448|554044
182454|1509614
182476|659588
182589|274070
182722|1298693
182776|336002
182901|610722
182905|442812
182916|695393
182987|582696
183050|539096
183083|214538
183083|279881
183095|642637
176508|553875
176510|42672
176616|140306
176645|693258
176669|409364
176669|418310
176749|27396
176792|1234901
176797|66544
176900|264043
177129|358036
177372|569308
177476|617591
177572|122174
177643|256623
177913|544708
177914|591140
177946|567902
178049|444240
178086|854659
178116|605432
178163|181002
178163|380572
178346|321259
178388|458779
178614|174532
178926|98522
179080|299518
179080|441830
179081|658760
179213|528401
179231|653715
179249|321097
179323|130872
179422|132111
179442|581136
179445|476737
179516|416571
179519|70267
179597|122249
179672|303039
179824|27074
183907|432685
184128|580919
184333|648622
184399|174006
180039|447840
180187|266565
180200|141003
180440|445753
180560|408945
180580|440262
180667|507261
180677|294095
180774|316299
180776|262703
180815|491908
181324|497333
181338|16539
181431|1484836
181433|226894
181481|273518
183315|607912
183321|217751
183518|600967
183603|293583
183603|544625
183616|58116
183619|4591
183800|169820
183800|400837
183800|653693
181596|167080
181622|458474
181764|58754
181764|573891
181850|351525
181851|351525
181899|1472152
181902|587339
181915|520602
182037|1338644
182139|213374
182242|373367
184460|571689
190611|583591
184516|265588
184585|577165
184585|582960
184596|518279
184596|1442044
184597|424457
184605|429647
184605|509735
184633|1264
184662|279981
184679|381261
184814|577424
184825|423667
184829|405595
184839|158581
184842|20007
184852|329058
185005|63045
185036|99976
185089|173115
185089|422256
185120|55401
185219|550148
185331|394440
185335|97072
185357|150266
185379|425175
185463|674372
185602|568519
185616|699686
185631|493655
185762|480622
185784|129940
192350|77627
185809|267350
185867|663109
185868|663109
185929|642226
186047|75817
186079|158423
186225|390210
186236|597443
186346|269353
186346|575481
186552|604994
186694|508917
186874|586671
186889|409793
186941|598236
186971|285281
187155|576789
187183|233554
190764|222752
190830|664083
190935|642004
191009|122862
191039|138926
191112|435359
191118|280667
191215|935987
191233|1234901
191391|282397
187386|96602
187432|425550
187434|301154
187493|583321
187520|370161
187583|83447
187620|149534
187753|572398
187893|352336
187928|330964
187981|318667
187992|581527
188013|829345
188070|566758
188092|449491
188135|662757
188229|442452
188252|497333
188326|355129
188340|572203
188370|583178
188372|1398029
188427|311099
188512|159811
188517|567052
188517|586671
188612|211017
188656|503172
188656|554968
188722|468474
188778|599122
191528|479460
191551|582682
191655|502883
191869|227976
191972|276239
191980|574119
192084|308062
192110|209923
192114|341564
188926|412403
189011|311679
189060|345160
189098|433987
189118|360060
189284|140961
189301|282509
189467|358103
189549|250822
189727|444172
189739|1002646
189840|260059
189876|717896
189895|961589
190000|644186
190098|620441
190330|355672
190388|554395
190464|153004
190491|616778
190494|531745
190532|102127
190550|564365
192511|128651
192575|1073266
192634|118128
192661|391250
192713|591897
